ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13649.630859375;143.1454620361328;15898.73046875;-69.732177734375;37.5;22.960956573486328;;1;6522798;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13643.7578125;136.16860961914062;15901.130859375;-69.732177734375;31;22.960956573486328;;1;6522918;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13639.7626953125;117.85164642333984;15898.6123046875;-69.732177734375;37.5;22.960956573486328;;1;6522794;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13653.951171875;158.6617889404297;15657.634765625;10.384295463562012;42;-1.55450439453125;;0.6396484375;6521299;m2;514500;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree01.obj;13743.83984375;155.34640502929688;15655.3955078125;0;346;0;;0.5595703125;6521333;m2;514496;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass02.obj;13737.3671875;134.1093292236328;15590.7353515625;-31.327667236328125;100.5;16.1265869140625;;2.6494140625;6520875;m2;514769;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13784.1484375;159.5540008544922;15761.1240234375;-42.224884033203125;25.5;-33.5341796875;;1.099609375;6522105;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13816.8173828125;146.8231964111328;15766.3291015625;-13.27972412109375;313.5;16.488840103149414;;1;6522132;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree02.obj;13727.052734375;167.1260986328125;15791.287109375;9.406805992126465;268.5;13.096261978149414;;0.4697265625;6522321;m2;514498;0;
..\..\world\expansion04\doodads\pandaren\arches\pa_arch_01.obj;13662.8212890625;124.52955627441406;15727.474609375;0;298.5;0;;1.4892578125;6861959;m2;529406;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13674.3408203125;185.27516174316406;15891.08984375;-27.016998291015625;23.5;13.647019386291504;;0.869140625;6522805;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13646.2236328125;180.98681640625;15927.3583984375;-51.025634765625;67;12.085779190063477;;1.0390625;6522925;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13704.814453125;137.2157745361328;15796.6259765625;-22.42822265625;44.5;9.937028884887695;;1;6522311;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13757.12109375;165.1837921142578;15773.3115234375;-42.709716796875;85.5;-52.59185791015625;;1;6522330;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13560.3984375;109.79621124267578;15591.130859375;27.900211334228516;220.5;-6.171966552734375;;0.859375;6520758;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree04.obj;13645.48828125;261.9874267578125;15960.224609375;0;131;0;;0.4892578125;6523071;m2;514502;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13575.1572265625;158.0429229736328;15648.5361328125;0;225;0;;0.6796875;6521270;m2;514500;0;
..\..\world\expansion04\doodads\turtlezone\roots\tu_roots_01.obj;13375.279296875;76.1889419555664;15608.5966796875;-9.2911376953125;161;-12.28515625;;1.439453125;6520910;m2;516819;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree01.obj;13818.7255859375;204.9916534423828;15793.2529296875;6.6789422035217285;122;-2.322021484375;;0.509765625;6522381;m2;514496;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13344.2724609375;132.5209503173828;15961.044921875;32.019351959228516;191;-14.53533935546875;;0.9091796875;6523036;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13506.3837890625;129.7106475830078;15926.279296875;16.210105895996094;139;-23.541046142578125;;0.869140625;6522886;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree07.obj;13648.546875;268.7784118652344;15963.3173828125;0;242.5;0;;0.3994140625;6523081;m2;514920;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13859.46875;140.5294952392578;15765.099609375;-54.5250244140625;0.5;58.034671783447266;;1;6522143;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13550.1279296875;89.7116470336914;15651.822265625;-70.0084228515625;118.5;-22.888275146484375;;0.9794921875;6521248;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\roots\tu_roots_01.obj;13335.4736328125;83.29641723632812;15633.103515625;-6.840087890625;37;27.174680709838867;;1.2490234375;6520901;m2;516819;0;
..\..\world\expansion04\doodads\valleyoffourwinds\cascadebush\vfw_cascadebush02.obj;13876.7001953125;119.7973403930664;16007.447265625;12.387951850891113;281;-13.752471923828125;;1.83984375;6412905;m2;524257;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13599.974609375;174.4470977783203;15962.748046875;50.91398239135742;243;-28.247650146484375;;0.9296875;6523058;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree01.obj;13635.9248046875;155.2199249267578;15675.9296875;5.401824951171875;348;-1.822174072265625;;0.529296875;6521549;m2;514496;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13358.4482421875;113.46621704101562;15959.494140625;-45.489593505859375;322.5;10.155234336853027;;0.919921875;6523034;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13683.7587890625;198.7395782470703;15903.27734375;-6.51629638671875;23.5;1.1581610441207886;;0.8896484375;6522927;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13722.5302734375;127.87091827392578;15770.58984375;-66.3834228515625;9.5;13.23786735534668;;1;6522326;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13727.84375;129.7996063232422;15766.4228515625;-66.3834228515625;9.5;13.23786735534668;;1;6522067;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_01.obj;13497.9111328125;98.1830825805664;15807.51171875;149.4619140625;302;11.53679370880127;;1.4091796875;6522488;m2;516391;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13656.662109375;210.58865356445312;15945.02734375;-45.814910888671875;69;12.399436950683594;;1.0390625;6523079;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_01.obj;13830.1357421875;121.49403381347656;15733.4736328125;0.6448630094528198;111.5;8.348823547363281;;1.7099609375;6799129;m2;516391;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13707.724609375;148.161376953125;15803.87109375;-29.28070068359375;345.5;66.39551544189453;;1;6522553;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13731.521484375;169.8441925048828;15779.3896484375;0;231;0;;0.6494140625;6522322;m2;514500;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13594.376953125;183.1432647705078;15970.6796875;-73.52545166015625;2.5;33.70874786376953;;0.9599609375;6386708;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13858.9169921875;148.8952178955078;15770.8642578125;-60.72998046875;358.5;65.2974853515625;;1;6522409;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13560.4453125;88.86966705322266;15575.5078125;-69.65911865234375;57;-18.144287109375;;0.9794921875;6520760;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13567.9423828125;83.8631362915039;15569.8330078125;-69.65911865234375;64;-18.144287109375;;0.9794921875;6520787;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13360.265625;188.9234161376953;15999.5517578125;-41.656707763671875;7;-5.686676025390625;;1.08984375;6274722;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\roots\tu_roots_02.obj;13370.2353515625;77.31290435791016;15610.85546875;-6.820648193359375;59.5;-5.89312744140625;;0.9794921875;6520911;m2;516821;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass02.obj;13726.927734375;131.4254608154297;15761.505859375;3.2753121852874756;121.5;5.097655296325684;;2.6494140625;6522062;m2;514769;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13734.2822265625;171.8640899658203;15782.55859375;29.723474502563477;179;-11.463104248046875;;1;6522337;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass02.obj;13732.341796875;137.32748413085938;15765.431640625;-32.599273681640625;0;21.50087547302246;;2.6494140625;6522061;m2;514769;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass02.obj;13805.638671875;140.3870391845703;15762.115234375;-32.599273681640625;0;21.50087547302246;;2.6494140625;6522123;m2;514769;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13649.2802734375;144.4546356201172;15899.5302734375;-34.526275634765625;153.5;-31.834228515625;;0.8291015625;6522797;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13649.810546875;192.5611114501953;15932.6767578125;0;237.5;0;;0.6298828125;6522917;m2;514500;0;
..\..\world\expansion04\doodads\turtlezone\redtree_roots\tu_redtree_roots_02.obj;13488.37109375;123.09049224853516;15896.4404296875;3.5189125537872314;149;-32.708831787109375;;0.8193359375;6522758;m2;521702;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13559.7802734375;106.6188735961914;15631.7021484375;42.30595397949219;221;-3.16851806640625;;0.859375;6520945;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13708.3642578125;142.3396759033203;15800.759765625;-25.7841796875;342.5;70.9081039428711;;1;6522552;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13708.59375;135.1150665283203;15795.5654296875;-55.61077880859375;11;46.815975189208984;;0.849609375;6522319;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13703.654296875;136.8153839111328;15803.4111328125;-55.61077880859375;5;46.815975189208984;;0.849609375;6522554;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13719.546875;139.6605987548828;15776.6298828125;-25.576812744140625;342.5;70.453125;;1;6522317;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13680.0556640625;192.2943878173828;15896.90234375;-15.862608909606934;18;6.042433261871338;;0.869140625;6522806;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\roots\tu_roots_01.obj;13342.2119140625;100.07576751708984;15913.4541015625;13.366323471069336;294;-13.009674072265625;;1.3193359375;6522864;m2;516819;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13506.65625;128.64462280273438;15921.2041015625;38.23548126220703;156;-28.109954833984375;;0.939453125;6522885;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13563.2841796875;124.15042114257812;15683.103515625;-67.91015625;108;5.238322734832764;;1.009765625;6521514;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13667.130859375;136.7938232421875;15682.7978515625;0;341.5;0;;0.6298828125;6521582;m2;514500;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13562.5263671875;109.52352142333984;15641.57421875;-76.563232421875;100.5;-21.995635986328125;;0.9794921875;6521249;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13583.8388671875;152.2731475830078;15682.9765625;36.275108337402344;237;-16.7215576171875;;0.8994140625;6521524;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13654.2509765625;111.86041259765625;15854.341796875;35.357383728027344;290;-11.884918212890625;;0.83984375;6522667;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13748.78515625;145.15443420410156;15768.779296875;-61.329524993896484;11.5;11.190990447998047;;0.9697265625;6522341;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13647.98046875;133.3997039794922;15694.615234375;0;39.5;0;;0.6298828125;6521547;m2;514500;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13649.271484375;205.8494415283203;15946.958984375;-77.55734252929688;296;7.4956512451171875;;1.009765625;6523078;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_03.obj;13682.9052734375;129.9412078857422;15799.8134765625;7.237168788909912;235.5;-7.59375;;1.4697265625;6522307;m2;516395;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_02_mossy.obj;13637.2490234375;105.9299087524414;15804.0166015625;36.187557220458984;316.41424560546875;14.831137657165527;;1.4296875;6522520;m2;521984;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13683.505859375;147.9783477783203;15816.412109375;-23.77520751953125;25;-5.979705810546875;;1;6522525;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13642.73046875;130.94969177246094;15900.5966796875;-9.250213623046875;287.5;66.22701263427734;;0.8798828125;6522912;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\redtree_roots\tu_redtree_roots_01.obj;13454.537109375;124.84871673583984;15894.9716796875;-19.552764892578125;189.5;-32.02606201171875;;1.26953125;6522748;m2;521700;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13557.6884765625;101.83426666259766;15716.5791015625;-56.085052490234375;128;4.027069091796875;;0.8994140625;6521795;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13552.646484375;82.07637023925781;15614.185546875;-67.61016845703125;86.5;7.263930320739746;;0.9794921875;6520944;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13547.37890625;88.04446411132812;15665.7841796875;-67.61016845703125;66;7.263930320739746;;0.9794921875;6521242;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_03.obj;13530.4580078125;85.55423736572266;15627.5634765625;-3.22198486328125;40;4.227163791656494;;1.44921875;6520941;m2;516395;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13584.5888671875;122.66291046142578;15723.2841796875;31.712554931640625;332;-8.5230712890625;;0.849609375;6521826;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13689.6806640625;148.4427032470703;15822.5322265625;-2.88104248046875;259;26.544883728027344;;0.9296875;6522540;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree02.obj;13555.3720703125;108.08672332763672;15585.6767578125;0;199.5;0;;0.419921875;6520756;m2;514498;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass04.obj;13466.5791015625;89.77494049072266;15772.55859375;2.5858755111694336;136;-23.63055419921875;;1.9990234375;6522215;m2;514773;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13688.73046875;165.92909240722656;15832.0498046875;-35.7596435546875;329;15.208111763000488;;1;6522528;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13635.6240234375;165.9659423828125;15559.3271484375;0;142;0;;0.609375;6520723;m2;514500;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree04.obj;13659.1494140625;284.2253112792969;15965.7861328125;0;212.5;0;;0.44921875;6523075;m2;514502;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13654.0791015625;108.02660369873047;15860.5498046875;-78.84259033203125;87;2.771427869796753;;1;6522663;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13654.4970703125;114.42375946044922;15865.646484375;-78.84259033203125;87;2.771428108215332;;1;6522664;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13654.2607421875;108.42904663085938;15852.009765625;-77.740234375;53;1.3449435234069824;;1;6522665;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13817.00390625;181.02780151367188;15783.4580078125;-55.1839599609375;290;54.72843551635742;;0.7998046875;6522369;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13645.8623046875;271.4399719238281;15965.880859375;48.0778923034668;134.5;-57.530487060546875;;0.7890625;6523073;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13681.138671875;166.7206573486328;15838.5654296875;7.952360153198242;342.5;41.46584701538086;;1.029296875;6522674;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13555.23046875;109.7729263305664;15587.6923828125;41.60502624511719;335;12.15759563446045;;0.8095703125;6520757;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_01.obj;13700.4658203125;134.1671905517578;15796.2578125;1.8575220108032227;299.5;1.6732041835784912;;1.5595703125;6522315;m2;516391;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13669.94140625;154.7595672607422;15663.5478515625;-15.968323707580566;245;7.340294361114502;;0.8095703125;6521306;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13566.59765625;200.7303009033203;15980.8486328125;45.77295684814453;178.5;-44.339599609375;;0.8095703125;6386689;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13805.8642578125;142.4169921875;15766.0185546875;6.761497497558594;287.5;26.62166976928711;;1;6522131;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13832.7021484375;179.1881866455078;15783.9677734375;-51.50531005859375;292;36.94584655761719;;0.7998046875;6522372;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass04.obj;13418.1337890625;97.48233795166016;15878.943359375;-8.926483154296875;37.5;-2.611083984375;;1.9990234375;6522745;m2;514773;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13601.91015625;133.25831604003906;15701.8671875;30.140140533447266;346;-36.302642822265625;;0.8896484375;6521842;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13595.1337890625;128.9169464111328;15711.759765625;7.703117370605469;30;-2.444610595703125;;0.7998046875;6521820;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13560.576171875;100.14008331298828;15597.7080078125;-66.86151123046875;25;68.63442993164062;;0.8193359375;6520759;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass04.obj;13857.5791015625;126.33921813964844;15648.744140625;2.8432092666625977;329;-31.954193115234375;;1.919921875;6859283;m2;514773;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_01.obj;13504.24609375;91.78529357910156;15796.3916015625;159.152099609375;17.5;-10.431365966796875;;1.4091796875;6522240;m2;516391;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_04.obj;13541.8154296875;94.1662368774414;15705.0390625;-20.5897216796875;80;-0.252593994140625;;0.609375;6521802;m2;516397;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13860.7490234375;155.4148712158203;15770.994140625;76.3749008178711;238.5;-12.143280029296875;;0.94921875;6522397;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\roots\tu_roots_01.obj;13392.9765625;87.5677261352539;15668.541015625;-15.35711669921875;290.4234619140625;-7.634246826171875;;1.26953125;6521436;m2;516819;0;
..\..\world\expansion04\doodads\turtlezone\roots\tu_roots_02.obj;13388.271484375;94.2525634765625;15807.6455078125;0.3480594754219055;198.5;35.133785247802734;;0.779296875;6522465;m2;516821;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_01.obj;13619.81640625;116.84929656982422;15720.5830078125;159.152099609375;17;-10.431365966796875;;1.4091796875;6521834;m2;516391;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13733.447265625;166.5491485595703;15775.759765625;-27.060455322265625;344;0.9973244667053223;;1.009765625;6522328;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree02.obj;13633.650390625;77.6409683227539;15525.02734375;0;172;0;;0.419921875;6546490;m2;514498;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13578.2451171875;78.32913970947266;15904.3583984375;-7.865997791290283;20;19.97614860534668;;0.9697265625;6522902;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13362.33203125;69.5638198852539;15671.8740234375;8.476651191711426;36.5;2.0696725845336914;;0.9091796875;6521427;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13748.9599609375;151.8803253173828;15770.6552734375;-4.30023193359375;320;61.81489944458008;;1;6522329;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13860.9052734375;175.68711853027344;15779.900390625;69.875;216;-4.737457275390625;;0.94921875;6522395;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass02.obj;13713.333984375;134.04161071777344;15773.7041015625;-7.376343250274658;328;21.732114791870117;;2.3193359375;6522309;m2;514769;0;
..\..\world\expansion04\doodads\turtlezone\roots\tu_roots_01.obj;13619.615234375;167.1383056640625;15650.7734375;-35.529998779296875;286;-50.73114013671875;;1.119140625;6521278;m2;516819;0;
..\..\world\generic\pvp\collisionwall\collisionwallpvp01.obj;13650.6669921875;165.4259796142578;15642.0390625;0;36.5;0;;2.0498046875;7641806;m2;200293;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13817.390625;148.4683380126953;15772.037109375;44.621376037597656;130;4.879396915435791;;0.8193359375;6522375;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass04.obj;13839.58203125;125.80003356933594;15684.623046875;-3.32513427734375;335;-22.7498779296875;;1.9697265625;6859295;m2;514773;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree04.obj;13752.140625;211.07534790039062;15790.8173828125;2.2324767112731934;133;-2.741546630859375;;0.439453125;6522345;m2;514502;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13830.8662109375;177.5111846923828;15783.5966796875;80.7635726928711;160.5;-5.567596435546875;;0.9697265625;6522363;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree01.obj;13750.7509765625;211.95167541503906;15801.685546875;18.563692092895508;272.5;2.939267158508301;;0.4794921875;6522559;m2;514496;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13559.7529296875;116.16690826416016;15684.6572265625;-62.456787109375;102;13.357341766357422;;0.8994140625;6521513;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_01.obj;13603.7216796875;113.59382629394531;15730.6484375;159.2025604248047;214;-17.007659912109375;;1.3095703125;6521845;m2;516391;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13657.431640625;171.30311584472656;15566.08984375;44.82119369506836;134;-17.530242919921875;;0.7998046875;6520725;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13857.7216796875;171.53958129882812;15779.5966796875;-67.06637573242188;1.5;39.84912109375;;1;6522410;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13804.220703125;134.8624267578125;15763.7734375;-0.784149169921875;216;27.254194259643555;;0.759765625;6522130;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree02.obj;13669.482421875;156.56137084960938;15669.0146484375;0;17;0;;0.3994140625;6521578;m2;514498;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree05.obj;13814.40625;150.0932159423828;15772.99609375;23.604928970336914;179;-21.864501953125;;0.8193359375;6522384;m2;514504;0;
..\..\world\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush04.obj;13577.0322265625;80.19120025634766;15889.0673828125;-9.76959228515625;50.5;19.52983856201172;;0.8798828125;6522785;m2;514782;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13549.7890625;100.5826187133789;15682.419921875;-45.966064453125;56.5;6.36128568649292;;0.8291015625;6521511;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\roots\tu_roots_03.obj;13397.685546875;89.00114440917969;15671.1640625;88.87464904785156;312.5052490234375;59.64365768432617;;0.759765625;6521438;m2;516823;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13813.0732421875;143.9745635986328;15773.154296875;-85.83132934570312;268.5;83.7658920288086;;0.94921875;6522365;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13859.771484375;165.6997833251953;15777.52734375;80.7635726928711;233.5;-5.567596435546875;;0.94921875;6522396;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13684.990234375;149.9641876220703;15823.646484375;27.677223205566406;183;2.440629005432129;;0.9296875;6522539;m2;514506;0;
..\..\world\expansion04\doodads\valleyoffourwinds\cascadebush\vfw_cascadebush02.obj;13811.69921875;126.33451080322266;15976.4541015625;-9.3060302734375;243;-39.425262451171875;;1.5;6413229;m2;524257;0;
..\..\world\expansion04\doodads\turtlezone\roots\tu_roots_03.obj;13445.341796875;85.8613052368164;15600.80859375;-27.833465576171875;38.5;-2.923858642578125;;0.75;6520934;m2;516823;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13395.1103515625;124.186279296875;15980.2822265625;-54.8404541015625;326.5;6.870683670043945;;0.859375;6274662;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\grass\tu_grass02.obj;13768.3583984375;135.12574768066406;15757.599609375;-32.629119873046875;4;4.330126762390137;;2.509765625;6522093;m2;514769;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13555.060546875;107.91764068603516;15686.2529296875;-55.414306640625;104.5;7.6477131843566895;;0.8994140625;6521505;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13579.75;122.92304229736328;15722.2705078125;43.81804656982422;293.5;-21.375213623046875;;0.759765625;6521827;m2;514506;0;
